discourse_id,essay_id,discourse_text,discourse_type,discourse_effectiveness
7a64b833e900,023CEE52C08C,Now this doesn't get the scientest what they want exactly what they want ,Claim,Ineffective
bc308615acee,023CEE52C08C,"because due to the planets atmospher light doesn't peneatrate very well making it difficult to observe ground conditions. It also limits the amount that you would see in pictures and vidoes of the planet. Many researchers are working on new inventions so macheines will last longer on the harsh planet.

For example in the seventh paragraph NASA states that it has been working on electronics made of silicon carbon and they have even tested it a chamber concluding that it lasted in the harsh conditions for three weeks. They are also recyclaling old ideas from the 1800's, they are trying to use a computor that does calculations,but theinvention uses gears and levers, meaning that it doesn't require any electricity to work. ",Evidence,Ineffective
927aa74c8d21,023CEE52C08C,Scientest are working hard to accheve this goal to explore this harsh mystery planet. They accept the challanges that come with it and they strive to succeed not only to gain insight but to quench their curiosity that all humans have about this planet and the possibilities that it could lead to.  ,Concluding Statement,Ineffective
ba3f708db030,02A3E737A10F,Students shouldn't have to participate in one extracurricular activity or any ,Position,Adequate
efeb7a805421,02A3E737A10F,Students have other things to do at home ,Claim,Adequate
03205305e7bd,02A3E737A10F,"Many students have a lot of things to do at home and they're already busy with other things. Students have a lot of homework to do from different teachers. For an example students are given a lot of homework and have chores to do at home like cleaning clothes, taking care of their pets, cleaning the house or taking care of their siblings. Some students are already tired from school and might not want to participate in any other activity because they have to wake up early for school and have to do school work really early even though science say that the human brain starts working correctly when it's ten in the morning so that means the human brain of a middle school might not work so well at six or seven in the gosh darn morning. ",Evidence,Effective
e0c8f73f08a4,02A3E737A10F,"I disagree with the principal that every student must participate in an activity because not everyone is sporty, want to stay inside and do the yearbook or serve on the student council. ",Claim,Adequate
0d1e519f6453,02A3E737A10F,Some kids just want to go home and relax a bit after doing work at school or some just want to play games to realest their stress of school. ,Claim,Adequate
5986a3e97577,02A3E737A10F,I think that students don't need to participate an any sort of activity that has to do with school because people want their minds off of school and not have to worry so much about it. Kids just wanna have fun out of school and don't want to do anything school related. Well most kids don't want anything to do with school once they get home. ,Evidence,Adequate
a9d46712d873,02A3E737A10F,I think that the principal should not decided that every single gosh darn student should do an extracurricular activity. ,Concluding Statement,Ineffective
e36134b9e9ac,02DACD6071FD,"Have you every herd about the story "" A Cowboy Who Rode the Waves""? If you haven't you get to become a Seagoing Cowboy. You also don't just watch farm animals you can stop at places like Greece,Itay,& China on your trip. ",Lead,Adequate
9312c509fc2f,02DACD6071FD,You have to try this out ,Position,Adequate
b5812a378920,02DACD6071FD,"When you go and become a Seagoing Cowboy you get to live on a boat with farm animals. Also while on your way to your distanation you get to stop at cool places. You can stop Greece,Italy,& China. Also even a castle. You get to see different cultures. When your fun and amazing trip comes to an end and you have to go home. Where their were animals is a big and open, because they are gone now. So you play sports like baseball, volleyball, table-tennis, fencing, and boxing. Also it wastes time on the way back. ",Evidence,Adequate
2fdae40d3aab,02DACD6071FD,I belevie if you do go you would have one of the best time of your life. ,Claim,Adequate
9a07bfe21f26,02DACD6071FD,Also keep in mind this is to help paces after World War II. ,Claim,Adequate
7fd6e0773bcf,02DACD6071FD,And you get to see how this world changed from a war. And how people are doing in their new home that was maybe was distroed. And when you do help you see how the people are happy and so thankful for you help with supplies. So they can now live again with some comfort.           ,Evidence,Ineffective
8c6277128522,02DD203E0599,This essay is about if drivers should or not be able to use cell phones in any capacity while operating a vehicle. ,Lead,Adequate
